Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Date,,,,,,
2025-04-17,973.030029296875,973.030029296875,984.7000122070312,956.0,969.0,8893700
2025-04-21,987.9099731445312,987.9099731445312,1019.0,973.0499877929688,984.4000244140625,9775700
2025-04-22,1040.3399658203125,1040.3399658203125,1064.969970703125,1004.52001953125,1005.2999877929688,9368900
2025-04-23,1049.5899658203125,1049.5899658203125,1061.25,1032.0,1047.219970703125,6471900
2025-04-24,1096.8699951171875,1096.8699951171875,1101.0,1047.02001953125,1048.0,6381900
2025-04-25,1101.530029296875,1101.530029296875,1106.800048828125,1091.0,1097.0400390625,3950000
2025-04-28,1110.3800048828125,1110.3800048828125,1114.0,1082.6199951171875,1100.0,3831100
2025-04-29,1125.6400146484375,1125.6400146484375,1127.81005859375,1095.47998046875,1103.9200439453125,3777300
2025-04-30,1131.719970703125,1131.719970703125,1133.199951171875,1101.1099853515625,1112.6500244140625,4266700
2025-05-01,1133.469970703125,1133.469970703125,1142.4200439453125,1111.8299560546875,1122.52001953125,3499500
2025-05-02,1156.489990234375,1156.489990234375,1159.43994140625,1133.3199462890625,1136.6600341796875,3774300
2025-05-05,1134.06005859375,1134.06005859375,1144.02001953125,1107.010009765625,1114.800048828125,5662300
2025-05-06,1137.68994140625,1137.68994140625,1147.6600341796875,1126.4000244140625,1129.4300537109375,3256700
2025-05-07,1155.4100341796875,1155.4100341796875,1164.0,1138.0,1139.1800537109375,4349700
2025-05-08,1144.4300537109375,1144.4300537109375,1162.2900390625,1139.199951171875,1161.6199951171875,3760900
2025-05-09,1140.219970703125,1140.219970703125,1151.0,1133.219970703125,1147.0999755859375,2569600
2025-05-12,1110.0,1110.0,1130.0,1102.9300537109375,1124.260009765625,6479100
2025-05-13,1138.43994140625,1138.43994140625,1147.8800048828125,1106.300048828125,1114.4599609375,3997900
2025-05-14,1150.989990234375,1150.989990234375,1152.9000244140625,1128.4000244140625,1129.5999755859375,3910100
2025-05-15,1177.97998046875,1177.97998046875,1187.800048828125,1147.6500244140625,1147.739990234375,4464000
2025-05-16,1191.530029296875,1191.530029296875,1196.5,1179.3900146484375,1193.1400146484375,4698400
2025-05-19,1191.6400146484375,1191.6400146484375,1191.6400146484375,1171.7099609375,1173.5799560546875,2853400
2025-05-20,1192.02001953125,1192.02001953125,1193.0,1179.02001953125,1186.7900390625,2133100
2025-05-21,1194.6300048828125,1194.6300048828125,1211.219970703125,1186.5,1186.5,2976600
2025-05-22,1187.969970703125,1187.969970703125,1198.75,1187.2099609375,1192.4000244140625,1861600
2025-05-23,1185.3900146484375,1185.3900146484375,1191.449951171875,1179.43994140625,1184.0,2186500
2025-05-27,1211.5699462890625,1211.5699462890625,1211.77001953125,1193.0899658203125,1195.3299560546875,2920500
2025-05-28,1208.550048828125,1208.550048828125,1215.9100341796875,1206.02001953125,1210.27001953125,1855900
2025-05-29,1184.8599853515625,1184.8599853515625,1209.0,1176.280029296875,1208.0,3300700
2025-05-30,1207.22998046875,1207.22998046875,1211.81005859375,1180.9300537109375,1198.3299560546875,4696800
2025-06-02,1218.97998046875,1218.97998046875,1219.4000244140625,1196.25,1201.199951171875,2294200
2025-06-03,1217.93994140625,1217.93994140625,1229.5699462890625,1211.1800537109375,1219.8699951171875,2363800
2025-06-04,1239.6600341796875,1239.6600341796875,1242.56005859375,1219.8800048828125,1220.72998046875,2359400
2025-06-05,1250.52001953125,1250.52001953125,1262.81005859375,1237.2900390625,1240.5999755859375,2817200
2025-06-06,1241.469970703125,1241.469970703125,1260.0,1235.550048828125,1259.4100341796875,2557000
2025-06-09,1224.4599609375,1224.4599609375,1238.8800048828125,1221.5699462890625,1238.8800048828125,2403100
2025-06-10,1203.6199951171875,1203.6199951171875,1227.52001953125,1180.6099853515625,1227.52001953125,4454400
2025-06-11,1219.8800048828125,1219.8800048828125,1228.2900390625,1196.010009765625,1202.5999755859375,2382300
2025-06-12,1215.030029296875,1215.030029296875,1230.0,1211.9599609375,1222.5899658203125,2084600
2025-06-13,1212.1500244140625,1212.1500244140625,1220.6199951171875,1201.8900146484375,1206.5899658203125,2210300
2025-06-16,1225.3499755859375,1225.3499755859375,1226.25,1212.199951171875,1212.199951171875,2112800
2025-06-17,1220.6700439453125,1220.6700439453125,1232.3599853515625,1216.0899658203125,1219.949951171875,1892100
2025-06-18,1222.2900390625,1222.2900390625,1242.0,1220.5,1229.989990234375,2281000
2025-06-20,1231.4100341796875,1231.4100341796875,1248.5,1224.3499755859375,1234.449951171875,5348200
2025-06-23,1253.5400390625,1253.5400390625,1254.8399658203125,1215.010009765625,1238.030029296875,2667300
2025-06-24,1279.1099853515625,1279.1099853515625,1282.5699462890625,1255.0,1260.550048828125,2663300
2025-06-25,1275.25,1275.25,1298.0,1273.81005859375,1286.8399658203125,2146500
2025-06-26,1306.6700439453125,1306.6700439453125,1307.3399658203125,1280.0,1280.0,2605900
2025-06-27,1323.1199951171875,1323.1199951171875,1331.3499755859375,1301.0,1306.8800048828125,4070900
2025-06-30,1339.1300048828125,1339.1300048828125,1341.1500244140625,1321.2099609375,1331.0,3282900
2025-07-01,1293.5999755859375,1293.5999755859375,1338.77001953125,1282.219970703125,1338.22998046875,4993600
2025-07-02,1284.8599853515625,1284.8599853515625,1299.949951171875,1271.5899658203125,1296.9599609375,3048800
2025-07-03,1297.1800537109375,1297.1800537109375,1302.260009765625,1279.760009765625,1292.0,2006200
2025-07-07,1289.6199951171875,1289.6199951171875,1295.0,1276.02001953125,1295.0,2273700
2025-07-08,1275.31005859375,1275.31005859375,1293.25,1260.0,1290.9000244140625,3292500
2025-07-09,1288.280029296875,1288.280029296875,1288.2900390625,1266.239990234375,1273.989990234375,2384500
2025-07-10,1250.5899658203125,1250.5899658203125,1289.5999755859375,1246.010009765625,1285.5,4230800
2025-07-11,1245.1099853515625,1245.1099853515625,1261.0,1231.300048828125,1259.7900390625,3957200
2025-07-14,1261.949951171875,1261.949951171875,1270.489990234375,1240.0,1244.9100341796875,2781000
2025-07-15,1260.27001953125,1260.27001953125,1271.219970703125,1243.239990234375,1262.0,2801700
2025-07-16,1250.31005859375,1250.31005859375,1271.0,1249.8199462890625,1261.7099609375,3227000
2025-07-17,1274.1700439453125,1274.1700439453125,1277.5,1244.800048828125,1253.0,6469900
2025-07-18,1209.239990234375,1209.239990234375,1246.5,1201.010009765625,1241.9599609375,10693300
2025-07-21,1233.27001953125,1233.27001953125,1237.0999755859375,1198.0,1206.0,5627600
2025-07-22,1190.0799560546875,1190.0799560546875,1232.3699951171875,1187.5,1230.3800048828125,5063000
2025-07-23,1176.780029296875,1176.780029296875,1192.6199951171875,1173.5999755859375,1189.81005859375,4504300
2025-07-24,1180.760009765625,1180.760009765625,1183.5,1162.6600341796875,1177.800048828125,3845600
2025-07-25,1180.489990234375,1180.489990234375,1187.3199462890625,1174.3800048828125,1178.4200439453125,2629300
2025-07-28,1174.5999755859375,1174.5999755859375,1197.7900390625,1168.530029296875,1181.199951171875,3447000
2025-07-29,1168.739990234375,1168.739990234375,1179.5999755859375,1163.2900390625,1179.0,2752500
2025-07-30,1184.199951171875,1184.199951171875,1184.8499755859375,1166.0999755859375,1168.550048828125,2922700
2025-07-31,1159.4000244140625,1159.4000244140625,1190.0,1157.739990234375,1184.800048828125,3712900
2025-08-01,1158.5999755859375,1158.5999755859375,1178.510009765625,1152.8499755859375,1163.010009765625,3891000
2025-08-04,1170.989990234375,1170.989990234375,1177.0,1162.6199951171875,1167.6500244140625,2244700
2025-08-05,1147.8699951171875,1147.8699951171875,1171.7099609375,1144.7099609375,1171.0,2660700
2025-08-06,1178.47998046875,1178.47998046875,1181.3800048828125,1151.8699951171875,1153.52001953125,3362200
2025-08-07,1180.3699951171875,1180.3699951171875,1191.219970703125,1168.199951171875,1181.760009765625,2628300
2025-08-08,1211.6400146484375,1211.6400146484375,1214.1099853515625,1180.3699951171875,1183.18994140625,3816700
2025-08-11,1218.31005859375,1218.31005859375,1223.0699462890625,1201.9300537109375,1214.010009765625,2455600
2025-08-12,1225.280029296875,1225.280029296875,1231.989990234375,1206.510009765625,1225.0,2278800
2025-08-13,1204.43994140625,1204.43994140625,1237.1199951171875,1203.0,1234.0,2762400
2025-08-14,1230.56005859375,1230.56005859375,1244.0899658203125,1207.030029296875,1209.8900146484375,3904700
2025-08-15,1238.949951171875,1238.949951171875,1246.93994140625,1227.8800048828125,1234.0400390625,2766400
